stn;time;vapour_pressure_2m_above [hPa];qpva200h0;mpva200h0;atmospheric_pressure [hPa];qprestah0;mprestah0;evaporation [mm];qeva000hs;meva000hs
MAG;2022060300;17.0;0;0;994.7;4;0;-;-;-
MAG;2022060301;16.6;0;0;994.9;4;0;-;-;-
MAG;2022060302;17.0;0;0;995.0;4;0;-;-;-
MAG;2022060303;17.0;0;0;994.9;4;0;-;-;-
MAG;2022060304;17.1;0;0;995.0;4;0;-;-;-
MAG;2022060305;17.6;0;0;995.6;4;0;-;-;-
MAG;2022060306;18.4;0;0;995.6;4;0;-;-;-
MAG;2022060307;18.4;0;0;995.6;4;0;-;-;-
MAG;2022060308;19.2;0;0;995.4;4;0;-;-;-
MAG;2022060309;18.9;0;0;994.8;4;0;-;-;-
MAG;2022060310;19.6;0;0;995.5;4;0;-;-;-
MAG;2022060311;19.9;0;0;996.3;4;0;-;-;-
MAG;2022060312;19.8;0;0;996.3;4;0;-;-;-
MAG;2022060313;20.2;0;0;996.5;4;0;-;-;-
MAG;2022060314;20.4;0;0;996.1;4;0;-;-;-
MAG;2022060315;20.7;0;0;995.8;4;0;-;-;-
MAG;2022060316;20.7;0;0;995.7;4;0;-;-;-
MAG;2022060317;20.7;0;0;995.7;4;0;-;-;-
MAG;2022060318;20.7;0;0;995.7;4;0;-;-;-
MAG;2022060319;20.8;0;0;995.9;4;0;-;-;-
MAG;2022060320;20.4;0;0;996.1;4;0;-;-;-
MAG;2022060321;20.0;0;0;996.7;4;0;-;-;-
MAG;2022060322;19.2;0;0;996.9;4;0;-;-;-
MAG;2022060323;18.4;0;0;996.8;4;0;-;-;-
MAG;2022060400;17.7;0;0;996.6;4;0;-;-;-
MAG;2022060401;17.0;0;0;996.3;4;0;-;-;-
MAG;2022060402;16.5;0;0;995.9;4;0;-;-;-
MAG;2022060403;16.5;0;0;995.5;4;0;-;-;-
MAG;2022060404;16.2;0;0;995.6;4;0;-;-;-
MAG;2022060405;16.6;0;0;995.8;4;0;-;-;-
MAG;2022060406;17.7;0;0;995.8;4;0;-;-;-
MAG;2022060407;18.1;0;0;996.0;4;0;-;-;-
MAG;2022060408;18.3;0;0;995.8;4;0;-;-;-
MAG;2022060409;19.0;0;0;995.5;4;0;-;-;-
MAG;2022060410;18.9;0;0;995.1;4;0;-;-;-
MAG;2022060411;18.4;0;0;994.7;4;0;-;-;-
MAG;2022060412;19.2;0;0;994.2;4;0;-;-;-
MAG;2022060413;19.9;0;0;993.6;4;0;-;-;-
MAG;2022060414;19.6;0;0;993.2;4;0;-;-;-
MAG;2022060415;21.1;0;0;992.8;4;0;-;-;-
MAG;2022060416;20.6;0;0;992.9;4;0;-;-;-
MAG;2022060417;20.6;0;0;992.6;4;0;-;-;-
MAG;2022060418;21.4;0;0;992.7;4;0;-;-;-
MAG;2022060419;22.7;0;0;993.0;4;0;-;-;-
MAG;2022060420;22.6;0;0;993.5;4;0;-;-;-
MAG;2022060421;22.2;0;0;994.2;4;0;-;-;-
MAG;2022060422;21.5;0;0;994.3;4;0;-;-;-
MAG;2022060423;20.9;0;0;994.5;4;0;-;-;-
MAG;2022060500;20.3;0;0;994.1;4;0;-;-;-
MAG;2022060501;20.2;0;0;994.0;4;0;-;-;-
MAG;2022060502;19.9;0;0;993.4;4;0;-;-;-
MAG;2022060503;19.5;0;0;992.7;4;0;-;-;-
MAG;2022060504;19.1;0;0;992.6;4;0;-;-;-
MAG;2022060505;20.0;0;0;993.2;4;0;-;-;-
MAG;2022060506;20.9;0;0;993.0;4;0;-;-;-
MAG;2022060507;20.7;0;0;992.4;4;0;-;-;-
MAG;2022060508;21.1;0;0;992.3;4;0;-;-;-
MAG;2022060509;21.2;0;0;991.7;4;0;-;-;-
MAG;2022060510;21.8;0;0;990.9;4;0;-;-;-
MAG;2022060511;21.7;0;0;990.3;4;0;-;-;-
MAG;2022060512;21.4;0;0;989.5;4;0;-;-;-
MAG;2022060513;20.8;0;0;988.0;4;0;-;-;-
MAG;2022060514;16.9;0;0;991.2;4;0;-;-;-
MAG;2022060515;17.6;0;0;992.3;4;0;-;-;-
MAG;2022060516;18.4;0;0;992.3;4;0;-;-;-
MAG;2022060517;18.4;0;0;991.5;4;0;-;-;-
MAG;2022060518;17.7;0;0;991.1;4;0;-;-;-
MAG;2022060519;17.6;0;0;991.0;4;0;-;-;-
MAG;2022060520;17.5;0;0;991.7;4;0;-;-;-
MAG;2022060521;17.0;0;0;992.1;4;0;-;-;-
MAG;2022060522;16.5;0;0;992.5;4;0;-;-;-
MAG;2022060523;16.1;0;0;992.9;4;0;-;-;-
MAG;2022060600;15.8;0;0;993.0;4;0;-;-;-
MAG;2022060601;15.4;0;0;993.2;4;0;-;-;-
MAG;2022060602;14.8;0;0;993.1;4;0;-;-;-
MAG;2022060603;14.5;0;0;992.8;4;0;-;-;-
MAG;2022060604;14.0;0;0;992.6;4;0;-;-;-
MAG;2022060605;14.6;0;0;992.7;4;0;-;-;-
MAG;2022060606;15.6;0;0;992.9;4;0;-;-;-
MAG;2022060607;15.3;0;0;993.0;4;0;-;-;-
MAG;2022060608;14.9;0;0;993.1;4;0;-;-;-
MAG;2022060609;15.5;0;0;992.6;4;0;-;-;-
MAG;2022060610;15.5;0;0;992.3;4;0;-;-;-
MAG;2022060611;15.6;0;0;991.9;4;0;-;-;-
MAG;2022060612;15.8;0;0;991.2;4;0;-;-;-
MAG;2022060613;16.4;0;0;990.7;4;0;-;-;-
MAG;2022060614;15.9;0;0;990.3;4;0;-;-;-
MAG;2022060615;16.0;0;0;990.0;4;0;-;-;-
MAG;2022060616;16.2;0;0;989.8;4;0;-;-;-
MAG;2022060617;17.3;0;0;989.4;4;0;-;-;-
MAG;2022060618;18.3;0;0;989.2;4;0;-;-;-
MAG;2022060619;17.4;0;0;989.4;4;0;-;-;-
MAG;2022060620;17.2;0;0;989.7;4;0;-;-;-
MAG;2022060621;17.9;0;0;989.9;4;0;-;-;-
MAG;2022060622;18.6;0;0;990.5;4;0;-;-;-
MAG;2022060623;18.1;0;0;990.8;4;0;-;-;-
MAG;2022060700;17.9;0;0;990.2;4;0;-;-;-
MAG;2022060701;18.0;0;0;989.8;4;0;-;-;-
MAG;2022060702;18.4;0;0;989.2;4;0;-;-;-
MAG;2022060703;18.3;0;0;988.7;4;0;-;-;-
MAG;2022060704;18.3;0;0;988.8;4;0;-;-;-
MAG;2022060705;18.9;0;0;989.1;4;0;-;-;-
MAG;2022060706;19.7;0;0;989.2;4;0;-;-;-
MAG;2022060707;20.2;0;0;989.4;4;0;-;-;-
MAG;2022060708;19.7;0;0;989.6;4;0;-;-;-
MAG;2022060709;19.8;0;0;990.3;4;0;-;-;-
MAG;2022060710;19.1;0;0;990.1;4;0;-;-;-
MAG;2022060711;19.2;0;0;989.4;4;0;-;-;-
MAG;2022060712;18.5;0;0;988.1;4;0;-;-;-
MAG;2022060713;18.4;0;0;987.4;4;0;-;-;-
MAG;2022060714;17.9;0;0;987.1;4;0;-;-;-
MAG;2022060715;18.3;0;0;986.8;4;0;-;-;-
MAG;2022060716;17.9;0;0;986.3;4;0;-;-;-
MAG;2022060717;17.9;0;0;986.0;4;0;-;-;-
MAG;2022060718;18.5;0;0;986.4;4;0;-;-;-
MAG;2022060719;18.6;0;0;986.9;4;0;-;-;-
MAG;2022060720;18.5;0;0;987.4;4;0;-;-;-
MAG;2022060721;16.6;0;0;988.1;4;0;-;-;-
MAG;2022060722;14.5;0;0;988.4;4;0;-;-;-
MAG;2022060723;14.9;0;0;988.5;4;0;-;-;-
MAG;2022060800;12.8;0;0;988.0;4;0;-;-;-
MAG;2022060801;13.1;0;0;987.8;4;0;-;-;-
MAG;2022060802;13.1;0;0;987.6;4;0;-;-;-
MAG;2022060803;12.9;0;0;987.4;4;0;-;-;-
MAG;2022060804;12.6;0;0;987.8;4;0;-;-;-
MAG;2022060805;13.1;0;0;988.0;4;0;-;-;-
MAG;2022060806;13.7;0;0;987.9;4;0;-;-;-
MAG;2022060807;13.1;0;0;987.8;4;0;-;-;-
MAG;2022060808;13.0;0;0;987.5;4;0;-;-;-
MAG;2022060809;12.6;0;0;986.9;4;0;-;-;-
MAG;2022060810;13.9;0;0;986.6;4;0;-;-;-
MAG;2022060811;14.1;0;0;986.0;4;0;-;-;-
MAG;2022060812;13.6;0;0;985.3;4;0;-;-;-
MAG;2022060813;14.1;0;0;984.8;4;0;-;-;-
MAG;2022060814;14.4;0;0;984.6;4;0;-;-;-
MAG;2022060815;16.4;0;0;984.4;4;0;-;-;-
MAG;2022060816;17.1;0;0;984.9;4;0;-;-;-
MAG;2022060817;18.7;0;0;985.4;4;0;-;-;-
MAG;2022060818;18.6;0;0;985.0;4;0;-;-;-
MAG;2022060819;18.3;0;0;984.7;4;0;-;-;-
MAG;2022060820;17.9;0;0;984.7;4;0;-;-;-
MAG;2022060821;17.1;0;0;985.3;4;0;-;-;-
MAG;2022060822;16.3;0;0;985.1;4;0;-;-;-
MAG;2022060823;15.6;0;0;984.9;4;0;-;-;-
MAG;2022060900;15.2;0;0;984.7;4;0;-;-;-
MAG;2022060901;14.8;0;0;984.6;4;0;-;-;-
MAG;2022060902;14.2;0;0;984.4;4;0;-;-;-
MAG;2022060903;13.6;0;0;984.4;4;0;-;-;-
MAG;2022060904;13.4;0;0;984.7;4;0;-;-;-
MAG;2022060905;13.6;0;0;985.1;4;0;-;-;-
MAG;2022060906;14.4;0;0;985.6;4;0;-;-;-
MAG;2022060907;14.0;0;0;985.7;4;0;-;-;-
MAG;2022060908;13.6;0;0;985.8;4;0;-;-;-
MAG;2022060909;10.8;0;0;985.8;4;0;-;-;-
MAG;2022060910;8.4;0;0;985.6;4;0;-;-;-
MAG;2022060911;7.5;0;0;985.6;4;0;-;-;-
MAG;2022060912;7.3;0;0;985.3;4;0;-;-;-
MAG;2022060913;7.5;0;0;985.0;4;0;-;-;-
MAG;2022060914;8.4;0;0;985.2;4;0;-;-;-
MAG;2022060915;8.2;0;0;985.7;4;0;-;-;-
MAG;2022060916;8.2;0;0;986.1;4;0;-;-;-
MAG;2022060917;7.5;0;0;987.0;4;0;-;-;-
MAG;2022060918;7.4;0;0;988.0;4;0;-;-;-
MAG;2022060919;7.0;0;0;989.4;4;0;-;-;-
MAG;2022060920;7.0;0;0;990.6;4;0;-;-;-
MAG;2022060921;7.0;0;0;991.5;4;0;-;-;-
MAG;2022060922;7.0;0;0;992.1;4;0;-;-;-
MAG;2022060923;8.1;0;0;992.4;4;0;-;-;-
MAG;2022061000;8.5;0;0;992.8;4;0;-;-;-
MAG;2022061001;8.9;0;0;992.8;4;0;-;-;-
MAG;2022061002;8.4;0;0;992.8;4;0;-;-;-
MAG;2022061003;8.6;0;0;993.0;4;0;-;-;-
MAG;2022061004;8.9;0;0;993.4;4;0;-;-;-
MAG;2022061005;9.3;0;0;993.7;4;0;-;-;-
MAG;2022061006;9.4;0;0;993.8;4;0;-;-;-
MAG;2022061007;9.4;0;0;993.9;4;0;-;-;-
MAG;2022061008;8.9;0;0;993.6;4;0;-;-;-
MAG;2022061009;8.7;0;0;993.2;4;0;-;-;-
MAG;2022061010;8.3;0;0;993.0;4;0;-;-;-
MAG;2022061011;8.5;0;0;992.7;4;0;-;-;-
MAG;2022061012;8.7;0;0;992.5;4;0;-;-;-
MAG;2022061013;8.8;0;0;992.1;4;0;-;-;-
MAG;2022061014;9.6;0;0;991.8;4;0;-;-;-
MAG;2022061015;10.1;0;0;991.8;4;0;-;-;-
MAG;2022061016;10.5;0;0;991.8;4;0;-;-;-
MAG;2022061017;12.1;0;0;991.8;4;0;-;-;-
MAG;2022061018;12.8;0;0;992.0;4;0;-;-;-
MAG;2022061019;15.4;0;0;992.6;4;0;-;-;-
MAG;2022061020;14.6;0;0;993.3;4;0;-;-;-
MAG;2022061021;13.1;0;0;994.3;4;0;-;-;-
MAG;2022061022;11.7;0;0;994.8;4;0;-;-;-
MAG;2022061023;10.0;0;0;995.2;4;0;-;-;-
MAG;2022061100;10.7;0;0;995.5;4;0;-;-;-
MAG;2022061101;10.7;0;0;995.8;4;0;-;-;-
MAG;2022061102;10.4;0;0;995.9;4;0;-;-;-
MAG;2022061103;10.4;0;0;996.1;4;0;-;-;-
MAG;2022061104;10.5;0;0;996.5;4;0;-;-;-
MAG;2022061105;11.3;0;0;996.9;4;0;-;-;-
MAG;2022061106;11.2;0;0;997.1;4;0;-;-;-
MAG;2022061107;10.5;0;0;997.1;4;0;-;-;-
MAG;2022061108;10.0;0;0;997.0;4;0;-;-;-
MAG;2022061109;10.9;0;0;996.8;4;0;-;-;-
MAG;2022061110;11.4;0;0;996.6;4;0;-;-;-
MAG;2022061111;12.0;0;0;996.1;4;0;-;-;-
MAG;2022061112;11.8;0;0;995.6;4;0;-;-;-
MAG;2022061113;12.7;0;0;995.0;4;0;-;-;-
MAG;2022061114;12.9;0;0;994.6;4;0;-;-;-
MAG;2022061115;13.2;0;0;994.2;4;0;-;-;-
MAG;2022061116;13.4;0;0;993.9;4;0;-;-;-
MAG;2022061117;13.3;0;0;993.9;4;0;-;-;-
MAG;2022061118;14.0;0;0;994.3;4;0;-;-;-
MAG;2022061119;15.3;0;0;994.7;4;0;-;-;-
MAG;2022061120;16.9;0;0;995.5;4;0;-;-;-
MAG;2022061121;16.1;0;0;996.3;4;0;-;-;-
MAG;2022061122;15.5;0;0;996.7;4;0;-;-;-
MAG;2022061123;15.0;0;0;997.1;4;0;-;-;-
MAG;2022061200;14.4;0;0;997.4;4;0;-;-;-
MAG;2022061201;14.1;0;0;997.3;4;0;-;-;-
MAG;2022061202;13.7;0;0;997.6;4;0;-;-;-
MAG;2022061203;13.2;0;0;997.8;4;0;-;-;-
MAG;2022061204;13.0;0;0;998.1;4;0;-;-;-
MAG;2022061205;13.4;0;0;998.6;4;0;-;-;-
MAG;2022061206;13.9;0;0;998.7;4;0;-;-;-
MAG;2022061207;13.1;0;0;998.7;4;0;-;-;-
MAG;2022061208;11.6;0;0;998.5;4;0;-;-;-
MAG;2022061209;11.7;0;0;998.0;4;0;-;-;-
MAG;2022061210;13.4;0;0;997.4;4;0;-;-;-
MAG;2022061211;13.4;0;0;996.6;4;0;-;-;-
MAG;2022061212;14.7;0;0;995.8;4;0;-;-;-
MAG;2022061213;15.5;0;0;995.0;4;0;-;-;-
MAG;2022061214;16.9;0;0;994.2;4;0;-;-;-
MAG;2022061215;16.9;0;0;993.6;4;0;-;-;-
MAG;2022061216;17.0;0;0;993.2;4;0;-;-;-
MAG;2022061217;16.7;0;0;992.8;4;0;-;-;-
MAG;2022061218;16.7;0;0;992.8;4;0;-;-;-
MAG;2022061219;17.7;0;0;993.0;4;0;-;-;-
MAG;2022061220;18.0;0;0;993.3;4;0;-;-;-
MAG;2022061221;18.2;0;0;993.9;4;0;-;-;-
MAG;2022061222;18.2;0;0;993.9;4;0;-;-;-
MAG;2022061223;17.8;0;0;993.9;4;0;-;-;-
MAG;2022061300;18.3;0;0;994.0;4;0;-;-;-
MAG;2022061301;18.1;0;0;994.1;4;0;-;-;-
MAG;2022061302;18.0;0;0;994.0;4;0;-;-;-
MAG;2022061303;17.5;0;0;993.3;4;0;-;-;-
MAG;2022061304;17.4;0;0;993.6;4;0;-;-;-
MAG;2022061305;17.6;0;0;993.7;4;0;-;-;-
MAG;2022061306;17.8;0;0;993.5;4;0;-;-;-
MAG;2022061307;17.6;0;0;993.4;4;0;-;-;-
MAG;2022061308;16.9;0;0;993.2;4;0;-;-;-
MAG;2022061309;17.2;0;0;992.7;4;0;-;-;-
MAG;2022061310;18.0;0;0;992.2;4;0;-;-;-
MAG;2022061311;17.4;0;0;991.4;4;0;-;-;-
MAG;2022061312;17.8;0;0;991.1;4;0;-;-;-
MAG;2022061313;19.8;0;0;991.3;4;0;-;-;-
MAG;2022061314;20.5;0;0;990.7;4;0;-;-;-
MAG;2022061315;19.0;0;0;989.6;4;0;-;-;-
MAG;2022061316;18.5;0;0;989.2;4;0;-;-;-
MAG;2022061317;18.7;0;0;989.3;4;0;-;-;-
MAG;2022061318;18.6;0;0;989.4;4;0;-;-;-
MAG;2022061319;19.1;0;0;990.0;4;0;-;-;-
MAG;2022061320;14.5;0;0;990.8;4;0;-;-;-
MAG;2022061321;11.6;0;0;991.5;4;0;-;-;-
MAG;2022061322;11.3;0;0;991.8;4;0;-;-;-
MAG;2022061323;11.3;0;0;992.3;4;0;-;-;-
MAG;2022061400;11.5;0;0;992.7;4;0;-;-;-
MAG;2022061401;11.1;0;0;992.9;4;0;-;-;-
MAG;2022061402;11.7;0;0;993.2;4;0;-;-;-
MAG;2022061403;11.8;0;0;993.6;4;0;-;-;-
MAG;2022061404;12.7;0;0;994.1;4;0;-;-;-
MAG;2022061405;13.9;0;0;994.6;4;0;-;-;-
MAG;2022061406;13.6;0;0;994.9;4;0;-;-;-
MAG;2022061407;12.9;0;0;995.2;4;0;-;-;-
MAG;2022061408;12.1;0;0;995.2;4;0;-;-;-
MAG;2022061409;13.5;0;0;995.0;4;0;-;-;-
MAG;2022061410;14.1;0;0;994.7;4;0;-;-;-
MAG;2022061411;15.4;0;0;994.4;4;0;-;-;-
MAG;2022061412;18.0;0;0;994.1;4;0;-;-;-
MAG;2022061413;17.8;0;0;993.6;4;0;-;-;-
MAG;2022061414;18.5;0;0;992.9;4;0;-;-;-
MAG;2022061415;18.4;0;0;992.6;4;0;-;-;-
MAG;2022061416;19.1;0;0;992.2;4;0;-;-;-
MAG;2022061417;19.5;0;0;992.1;4;0;-;-;-
MAG;2022061418;20.2;0;0;992.2;4;0;-;-;-
MAG;2022061419;21.8;0;0;992.6;4;0;-;-;-
MAG;2022061420;21.6;0;0;992.9;4;0;-;-;-
MAG;2022061421;20.8;0;0;993.6;4;0;-;-;-
MAG;2022061422;20.4;0;0;994.1;4;0;-;-;-
MAG;2022061423;20.6;0;0;994.5;4;0;-;-;-
MAG;2022061500;21.0;0;0;994.6;4;0;-;-;-
MAG;2022061501;20.6;0;0;994.5;4;0;-;-;-
MAG;2022061502;20.3;0;0;994.6;4;0;-;-;-
MAG;2022061503;20.4;0;0;994.8;4;0;-;-;-
MAG;2022061504;20.1;0;0;995.1;4;0;-;-;-
MAG;2022061505;20.3;0;0;995.4;4;0;-;-;-
MAG;2022061506;21.0;0;0;995.6;4;0;-;-;-
MAG;2022061507;20.6;0;0;995.7;4;0;-;-;-
MAG;2022061508;19.9;0;0;995.7;4;0;-;-;-
MAG;2022061509;20.7;0;0;995.1;4;0;-;-;-
MAG;2022061510;19.7;0;0;994.7;4;0;-;-;-
MAG;2022061511;20.0;0;0;994.5;4;0;-;-;-
MAG;2022061512;20.4;0;0;994.1;4;0;-;-;-
MAG;2022061513;20.3;0;0;994.2;4;0;-;-;-
MAG;2022061514;20.6;0;0;994.1;4;0;-;-;-
MAG;2022061515;21.1;0;0;993.7;4;0;-;-;-
MAG;2022061516;22.6;0;0;993.5;4;0;-;-;-
MAG;2022061517;22.1;0;0;993.2;4;0;-;-;-
MAG;2022061518;23.7;0;0;993.5;4;0;-;-;-
MAG;2022061519;22.5;0;0;993.7;4;0;-;-;-
MAG;2022061520;22.8;0;0;994.3;4;0;-;-;-
MAG;2022061521;21.5;0;0;995.0;4;0;-;-;-
MAG;2022061522;20.0;0;0;994.7;4;0;-;-;-
MAG;2022061523;19.0;0;0;995.7;4;0;-;-;-
MAG;2022061600;18.9;0;0;995.7;4;0;-;-;-
MAG;2022061601;18.8;0;0;995.6;4;0;-;-;-
MAG;2022061602;18.4;0;0;995.3;4;0;-;-;-
MAG;2022061603;17.6;0;0;995.0;4;0;-;-;-
MAG;2022061604;17.2;0;0;994.9;4;0;-;-;-
MAG;2022061605;16.9;0;0;995.1;4;0;-;-;-
MAG;2022061606;17.4;0;0;995.2;4;0;-;-;-
MAG;2022061607;15.6;0;0;994.9;4;0;-;-;-
MAG;2022061608;16.0;0;0;994.5;4;0;-;-;-
MAG;2022061609;15.5;0;0;994.0;4;0;-;-;-
MAG;2022061610;16.7;0;0;993.9;4;0;-;-;-
MAG;2022061611;17.4;0;0;993.7;4;0;-;-;-
MAG;2022061612;17.3;0;0;993.3;4;0;-;-;-
MAG;2022061613;17.2;0;0;992.8;4;0;-;-;-
MAG;2022061614;19.0;0;0;992.4;4;0;-;-;-
MAG;2022061615;19.3;0;0;992.1;4;0;-;-;-
MAG;2022061616;20.1;0;0;991.4;4;0;-;-;-
MAG;2022061617;20.9;0;0;991.1;4;0;-;-;-
MAG;2022061618;23.6;0;0;991.3;4;0;-;-;-
MAG;2022061619;23.4;0;0;991.8;4;0;-;-;-
MAG;2022061620;22.4;0;0;992.4;4;0;-;-;-
MAG;2022061621;21.6;0;0;993.5;4;0;-;-;-
MAG;2022061622;20.7;0;0;994.0;4;0;-;-;-
MAG;2022061623;19.6;0;0;994.5;4;0;-;-;-
MAG;2022061700;18.7;0;0;994.8;4;0;-;-;-
MAG;2022061701;17.2;0;0;994.9;4;0;-;-;-
MAG;2022061702;15.9;0;0;994.9;4;0;-;-;-
MAG;2022061703;15.3;0;0;995.1;4;0;-;-;-
MAG;2022061704;15.1;0;0;995.4;4;0;-;-;-
MAG;2022061705;15.4;0;0;995.8;4;0;-;-;-
MAG;2022061706;17.1;0;0;996.2;4;0;-;-;-
MAG;2022061707;17.3;0;0;996.5;4;0;-;-;-
MAG;2022061708;16.7;0;0;996.6;4;0;-;-;-
MAG;2022061709;16.3;0;0;996.2;4;0;-;-;-
MAG;2022061710;17.6;0;0;996.0;4;0;-;-;-
MAG;2022061711;17.0;0;0;995.6;4;0;-;-;-
MAG;2022061712;18.0;0;0;995.3;4;0;-;-;-
MAG;2022061713;16.5;0;0;994.8;4;0;-;-;-
MAG;2022061714;17.6;0;0;994.2;4;0;-;-;-
MAG;2022061715;17.0;0;0;993.9;4;0;-;-;-
MAG;2022061716;16.6;0;0;993.5;4;0;-;-;-
MAG;2022061717;19.6;0;0;993.4;4;0;-;-;-
MAG;2022061718;21.3;0;0;993.7;4;0;-;-;-
MAG;2022061719;21.8;0;0;994.1;4;0;-;-;-
MAG;2022061720;20.0;0;0;994.8;4;0;-;-;-
MAG;2022061721;19.0;0;0;995.7;4;0;-;-;-
MAG;2022061722;17.5;0;0;996.2;4;0;-;-;-
MAG;2022061723;17.1;0;0;996.8;4;0;-;-;-
MAG;2022061800;17.0;0;0;997.5;4;0;-;-;-
MAG;2022061801;16.5;0;0;997.9;4;0;-;-;-
MAG;2022061802;15.8;0;0;998.0;4;0;-;-;-
MAG;2022061803;15.5;0;0;998.0;4;0;-;-;-
MAG;2022061804;15.3;0;0;998.2;4;0;-;-;-
MAG;2022061805;15.7;0;0;998.6;4;0;-;-;-
MAG;2022061806;16.5;0;0;998.8;4;0;-;-;-
MAG;2022061807;15.6;0;0;998.9;4;0;-;-;-
MAG;2022061808;15.0;0;0;998.5;4;0;-;-;-
MAG;2022061809;16.4;0;0;998.1;4;0;-;-;-
MAG;2022061810;17.0;0;0;997.7;4;0;-;-;-
MAG;2022061811;17.8;0;0;997.3;4;0;-;-;-
MAG;2022061812;18.2;0;0;996.7;4;0;-;-;-
MAG;2022061813;18.9;0;0;996.1;4;0;-;-;-
MAG;2022061814;19.6;0;0;995.4;4;0;-;-;-
MAG;2022061815;19.9;0;0;994.8;4;0;-;-;-
MAG;2022061816;19.9;0;0;994.1;4;0;-;-;-
MAG;2022061817;19.4;0;0;993.7;4;0;-;-;-
MAG;2022061818;21.3;0;0;993.7;4;0;-;-;-
MAG;2022061819;21.8;0;0;993.7;4;0;-;-;-
MAG;2022061820;21.6;0;0;993.7;4;0;-;-;-
MAG;2022061821;21.0;0;0;994.3;4;0;-;-;-
MAG;2022061822;20.7;0;0;994.4;4;0;-;-;-
MAG;2022061823;20.4;0;0;994.7;4;0;-;-;-
MAG;2022061900;19.7;0;0;994.6;4;0;-;-;-
MAG;2022061901;19.5;0;0;994.4;4;0;-;-;-
MAG;2022061902;19.0;0;0;993.8;4;0;-;-;-
MAG;2022061903;18.8;0;0;993.9;4;0;-;-;-
MAG;2022061904;18.5;0;0;994.0;4;0;-;-;-
MAG;2022061905;19.2;0;0;994.0;4;0;-;-;-
MAG;2022061906;20.8;0;0;994.1;4;0;-;-;-
MAG;2022061907;20.3;0;0;993.8;4;0;-;-;-
MAG;2022061908;19.5;0;0;993.5;4;0;-;-;-
MAG;2022061909;20.1;0;0;993.2;4;0;-;-;-
MAG;2022061910;20.0;0;0;992.8;4;0;-;-;-
MAG;2022061911;20.5;0;0;992.1;4;0;-;-;-
MAG;2022061912;20.7;0;0;991.6;4;0;-;-;-
MAG;2022061913;20.4;0;0;991.3;4;0;-;-;-
MAG;2022061914;21.1;0;0;990.8;4;0;-;-;-
MAG;2022061915;20.3;0;0;990.3;4;0;-;-;-
MAG;2022061916;21.3;0;0;990.1;4;0;-;-;-
MAG;2022061917;21.4;0;0;989.7;4;0;-;-;-
MAG;2022061918;21.9;0;0;989.7;4;0;-;-;-
MAG;2022061919;23.2;0;0;989.8;4;0;-;-;-
MAG;2022061920;22.0;0;0;990.6;4;0;-;-;-
MAG;2022061921;21.5;0;0;990.9;4;0;-;-;-
MAG;2022061922;20.6;0;0;991.0;4;0;-;-;-
MAG;2022061923;21.6;0;0;990.8;4;0;-;-;-
MAG;2022062000;22.1;0;0;990.7;4;0;-;-;-
MAG;2022062001;22.1;0;0;990.4;4;0;-;-;-
MAG;2022062002;21.8;0;0;990.3;4;0;-;-;-
MAG;2022062003;21.5;0;0;990.0;4;0;-;-;-
MAG;2022062004;21.3;0;0;990.0;4;0;-;-;-
MAG;2022062005;21.5;0;0;990.1;4;0;-;-;-
MAG;2022062006;22.3;0;0;990.1;4;0;-;-;-
MAG;2022062007;20.5;0;0;990.1;4;0;-;-;-
MAG;2022062008;20.5;0;0;990.1;4;0;-;-;-
MAG;2022062009;21.4;0;0;989.7;4;0;-;-;-
MAG;2022062010;21.6;0;0;989.4;4;0;-;-;-
MAG;2022062011;21.0;0;0;988.8;4;0;-;-;-
MAG;2022062012;20.8;0;0;988.2;4;0;-;-;-
MAG;2022062013;21.5;0;0;987.8;4;0;-;-;-
MAG;2022062014;21.4;0;0;987.1;4;0;-;-;-
MAG;2022062015;20.3;0;0;986.7;4;0;-;-;-
MAG;2022062016;20.5;0;0;986.4;4;0;-;-;-
MAG;2022062017;20.4;0;0;986.2;4;0;-;-;-
MAG;2022062018;21.0;0;0;986.2;4;0;-;-;-
MAG;2022062019;22.0;0;0;986.4;4;0;-;-;-
MAG;2022062020;22.3;0;0;986.8;4;0;-;-;-
MAG;2022062021;22.1;0;0;987.4;4;0;-;-;-
MAG;2022062022;21.7;0;0;987.8;4;0;-;-;-
MAG;2022062023;21.2;0;0;988.0;4;0;-;-;-
MAG;2022062100;21.3;0;0;988.5;4;0;-;-;-
MAG;2022062101;21.2;0;0;988.9;4;0;-;-;-
MAG;2022062102;20.7;0;0;988.7;4;0;-;-;-
MAG;2022062103;20.6;0;0;988.9;4;0;-;-;-
MAG;2022062104;20.3;0;0;989.0;4;0;-;-;-
MAG;2022062105;20.7;0;0;989.2;4;0;-;-;-
MAG;2022062106;21.7;0;0;989.8;4;0;-;-;-
MAG;2022062107;22.1;0;0;989.7;4;0;-;-;-
MAG;2022062108;21.5;0;0;989.7;4;0;-;-;-
MAG;2022062109;21.8;0;0;989.4;4;0;-;-;-
MAG;2022062110;21.8;0;0;989.0;4;0;-;-;-
MAG;2022062111;22.6;0;0;988.6;4;0;-;-;-
MAG;2022062112;22.4;0;0;987.8;4;0;-;-;-
MAG;2022062113;22.5;0;0;987.9;4;0;-;-;-
MAG;2022062114;24.3;0;0;987.7;4;0;-;-;-
MAG;2022062115;24.5;0;0;987.5;4;0;-;-;-
